Y,X1,X2,X3,Z1,Z2
3,-0.3011036955892888,0.030652502205806065,0.5429146641838808,1.1989635249734045,-0.8626583170222646
3,-1.4785219903674274,0.2576828885112137,1.391017689728074,1.9046531748665552,-1.1490796075353935
4,-0.7198442083947086,0.4626229567393163,0.07365479050723611,0.8909770523038131,-1.0547706923138622
2,-0.4606387709597875,0.8682725054083805,0.08357729556475979,0.5761830356904576,-1.296987337765604
11,1.0571222262189157,0.727169069766308,0.43815043873643034,0.6739555557034697,-1.0105022830018708
15,0.3436182895684614,0.742706521199981,2.842594305527841,0.4551834813288058,-1.2433002590886535
7,-1.763040155362734,0.42549333444807536,1.1043466388409175,0.6076190459361483,-1.334213935048598
24,0.324083969394795,0.3459349925469629,1.1352865116996829,0.8147459507049855,-0.9224016556433836
0,-0.38508228041631654,0.3710387629846027,0.4492915972898056,0.297216490410679,-0.9361780672427019
3,-0.6769220003059587,0.9876495637360578,0.9005669785734461,1.0078091669748015,-0.7651378795154282
1,0.6116762888408679,0.04010919141248248,0.010182853752543086,1.4511385868933235,-1.1293376708725298
8,1.030999522495951,0.8670314961224486,1.0108653099260425,0.5461219099265398,-0.8775841459489733
287,0.9312801191161986,0.5786754085723934,2.4451508595398126,1.7596419618208845,-0.834760728317901
6,-0.8392175232226385,0.43861541918959046,0.9482290438928432,1.2553960442637973,-0.8665678576505216
20,-0.3092123758512146,0.7252576604151365,2.0690841132375435,1.5152902928120286,-1.2476961048406428
15,0.33126343140356396,0.48666894142470285,1.2872567929071608,0.6710827230739315,-0.9551909553186433
2,0.9755451271223592,0.8734232380816606,0.12846813702599705,1.427262613533308,-0.8907579111836016
42,-0.47917423784528995,0.9007018640112585,2.327424115981774,0.4540330498023435,-0.9978464599276174
2,-0.18565897666381712,0.4217209268734554,0.0687541617901371,1.4451237504182544,-1.6259432975113253
3,-1.1063349740060282,0.2768277972350516,0.7634998458928469,1.0859196698967657,-0.9518531128079559
2,-1.1962066240806708,0.5923503285933622,0.1533110102075156,1.2766256099923918,-0.3362406881808274
0,0.812525822394198,0.912363345616691,0.011775672614482025,0.4122026971875742,-1.1080117806270948
8,1.356240028570823,0.21066218900566658,0.5482406856437376,0.5524650788616976,-1.2184231293565964
2,-0.07201012158033385,0.6229665835634828,0.34961521919037764,1.2986141091266923,-0.8879954320865806
4,1.0035328978920242,0.6315602200925206,0.6655329742231592,0.5258259978878996,-0.9062865368600285
5,0.36163602504763415,0.733113022415281,0.8608557570924074,1.2316031460495616,-0.6421794503750757
1,-0.6451197546051243,0.1315676851272598,0.04472446625591256,0.31643109676987713,-1.3773604467726663
1,0.36139560550841393,0.7158249646820886,0.13125204388468148,1.424087106333334,-0.7805859242275023
14,1.5380365664659692,0.909032520665641,0.8178998397282466,0.38373834261574546,-0.822873381624561
2,-0.03582603910995154,0.17968310887024197,0.4203260161910579,1.2761499688397615,-1.0426439610821638
26,1.5646436558140062,0.23754332492387764,1.3062768385614583,1.3128154668230003,-0.898393804623493
3,-2.6197451040897444,0.9713950940416396,1.0563912212517101,0.6516140907852126,-0.6911627555204929
209,0.8219025043752238,0.18097695270948977,1.8682368994973682,1.2910132835423633,-0.7383053859914649
7,0.08704706823817122,0.8543850933695791,1.1792568641026975,1.130221131666778,-1.3429057936221187
7,-0.29900735046586746,0.4922778564480348,0.5619980086040062,0.7305790719036309,-0.7539525439733546
9,0.0917607765355023,0.24723107440317704,1.117693041105615,0.49572265796189596,-1.0194065815097555
1,-1.9875689146008928,0.8707499012725114,0.32210951998012927,0.018687154163710473,-0.9781377705953453
4,-0.21967188783751193,0.4453052550026655,0.3657351478809945,1.1748250236498468,-0.9780409026994916
6,0.3571125715117464,0.5148173539296902,1.5558268158503172,0.21759861431897243,-1.045072896639478
4,1.477894044741516,0.3592333693997657,0.5913481289156752,1.0476720997206541,-0.6424877508678806
7,-0.5182702182736474,0.5929508514349274,1.6013722302693465,0.8682758919588754,-1.0251153879547636
6,-0.8084936028931876,0.16352387258502277,1.7283474342218728,1.3395713877190978,-1.3358638385149506
18,-0.5017570435845365,0.3910815366517607,1.9488508322579454,0.8489772502550679,-1.1180589567909187
16,0.9154021177020741,0.9694123223352875,2.484529550993177,0.8352761068264543,-0.9463915849568573
3,0.32875110965968446,0.25813343270112754,0.5638488706998093,1.3659353521441477,-0.6312355647108849
2,-0.5297602037670388,0.6567366645412922,0.3839974241431472,1.1675290145420587,-0.8190715945153499
9,0.5132674331133561,0.3251900642246949,0.8727494298500833,1.158077978591389,-1.255160583624113
2,0.09707754934804039,0.7734731256866006,0.46389818297258995,1.2346337949042632,-0.25444302499633253
7,0.9686449905328892,0.13087366071834983,0.9189797610752634,0.2322139383964471,-0.9205674067066061
9,-0.7020530938773524,0.9698210450785447,1.222767872369461,1.378394339993491,-0.6173827786002956
2,-0.3276621465977682,0.45378954138363925,1.1660510706740872,1.306234397006801,-1.0455143300731686
3,-0.39210815313215763,0.23605046334646396,0.4692885042407799,0.4916584357117514,-0.8399922265883653
3,-1.4635149481321186,0.07349674733001266,0.18255382580481638,0.8779597631628994,-0.7481594486444786
5,0.29612027706457605,0.16975790508754074,0.563048013597861,0.9803463561861844,-0.6345415864737232
4,0.26105527217988933,0.5197739485560177,0.15384389498610052,0.9327516077991337,-0.6827895083865325
21,0.00511345664246089,0.3370031764312863,2.2081574405370668,1.1669299832842674,-0.7383408999781067
4,-0.23458713337514692,0.8288833658826095,0.42446057617394006,1.7156833909155917,-1.0945260193582327
3,-1.4153707420504142,0.43088752366180594,0.1677795035251999,1.5408833638364143,-1.1715238125868184
2,-0.42064532276535904,0.2487142725876299,0.02577715439667666,0.3438904032842969,-0.9002177469027407
6,-0.3427145165267695,0.61714498660403,1.0379567580206073,1.3110349951530242,-0.7200615782976791
3,-0.8022772692216189,0.7067772168854458,1.01308338299682,1.664466659767705,-1.0668162102329821
2,-0.16128571166600914,0.16704190790094986,0.4164312671107416,1.1934042603446013,-0.680448410285684
2,0.4040508568145384,0.16761921628831766,0.07441312977627453,1.5454902125929835,-0.5642149763541462
14,1.8861859012105302,0.03667142693354297,0.5270039481117462,2.0061352228503826,-1.274896275722026
2,0.17457781283183896,0.7364020150656405,0.3728297255282833,1.5118547730534906,-1.251076211138884
21,0.25755039072276437,0.6638045276218051,1.1304765231587015,1.1246542978208645,-1.0421125176716008
6,-0.07444591576616721,0.4746308757498139,0.9308442460058356,1.5225442370423767,-0.9077161995432411
1,-1.9187712152990415,0.8441704489691971,0.45349068655889174,1.0724439165484456,-1.1573701041301152
2,-0.026513875449216878,0.8056701529500532,0.24576314922424827,1.0119515216424777,-0.5943391963398568
251,0.06023020994102644,0.5853543643967521,4.42585030936453,0.8242928821431337,-0.8727799415444646
16,2.463242112485286,0.8682712805132586,0.6051392724652938,1.781706679416054,-0.9881658855277782
9,-0.19236096478112252,0.20584121003676825,1.1656314385193247,0.5907856670289993,-1.4307728571605582
4,0.30154734233361247,0.11191961939772788,0.15146608209468254,1.766183862339058,-1.3947447449282522
4,-0.03471176970524331,0.2697496115169896,0.6647340822689206,1.2499320618701857,-0.9156972249154581
0,-1.168678037619532,0.05708685608931485,0.027922962422925312,0.30034691259902924,-1.6397786878464509
13,1.1428228145150205,0.531169528001032,0.704117369470702,1.1838246464957107,-0.6962087771067784
37,0.7519330326867741,0.9366056922949615,3.3247199885121486,-0.05001325382581201,-1.047446153311696
13,0.7910319470430469,0.03934354066850965,0.48484394479474197,1.3127540084155178,-0.02707210912158009
3,-0.9093874547947389,0.1221099140100268,0.039776720774783135,1.4426157414944956,-0.3076251248151668
4,1.4027943109360992,0.4521990282834353,0.031445044725836535,0.7038220221739733,-1.054434720774255
3,-1.4018510627922809,0.9338750175279049,0.4910013626300815,1.0617738479777912,-1.0319011007593946
4,0.5868570938002703,0.3161561049767505,0.17438307385113086,1.9770787168751431,-0.7013255457993911
7,2.1904556258099785,0.5072348086883924,0.023629077081200562,0.7471266478690317,-0.48904821702458867
8,-0.9905363251306883,0.0415728590503921,1.4114629041429105,0.47054620647169976,-1.491408717230805
1,-0.5662977296027719,0.14834320096208886,0.6134547044538153,1.7408317012312993,-1.535912639606406
4,0.09965136508764122,0.9866301229588469,0.3414271728293356,1.9812935952653974,-1.1866104416663144
17,-0.5034756541161992,0.9651186964360455,2.3034172693215433,1.0018478359239236,-0.8251787250478407
1,-1.5506634310661327,0.004939980934409616,0.12345542349786531,1.5057315177041781,-0.8509379228477209
135,0.06856297480602733,0.951811785423239,3.1217225481409745,1.6707379577654407,-0.679068563504845
3,-1.0623037137261049,0.6391199378155004,0.37682913549052627,0.628757883730808,-1.3599092585095924
29,0.4735924306351816,0.8679182945200221,2.192867135568108,0.7573470823160658,-1.694843158890663
4,-0.9194242342338032,0.4547398556338591,0.9236751206847723,1.6154372565773674,-0.7425957414093565
57,1.5499344050175394,0.5155960285792502,1.752773551376384,1.8425071393542547,-1.2484588818895703
109,-0.7832532923362371,0.4888465802569202,4.135989596000282,1.2814404300871773,-1.6055463593165915
5,-0.3220615162056756,0.6668642575461043,0.34024696489861167,0.5600928232489728,-0.9564808762121855
725,0.8135172173696698,0.1396512547563129,3.247673665959655,1.9935305558497207,-0.7620472935343968
4,-1.2308643164339552,0.029973589872677953,0.49344732969162186,0.7345145510940178,-1.0366171396363832
4,0.22745993460412942,0.3079299415911909,0.4869657232099602,0.8324311094142741,-1.1373545158547467
12,1.307142754282428,0.7046807627366467,0.4161021376304796,1.1711689172448108,-1.047808669643772
2,-1.6074832345612275,0.20185345212294836,0.7795934968938802,1.777080210357387,-1.1111748287202348
1,0.1846338585323042,0.6734324333249173,0.1674073799118866,1.4269879882761118,-1.4044141335820501
3,0.25988279424842353,0.9699120461072704,0.8067896422915674,1.2074327501809552,-1.2144042030971296
8,0.7818228717773104,0.09390071578941839,0.7802417880895127,1.2316442650590531,-0.8436160284958556
5,-1.236950710878082,0.6726021182251263,1.4350721383064957,1.021757334321733,-0.90349643758705
13,-1.3204566130842763,0.44375021930457115,1.7936610477084534,1.279069757259253,-0.9495820582099539
3,0.5219415656168976,0.8681422543775054,0.5806069315450655,-0.2647800388471515,-1.2985445445560138
3,0.29698467323318606,0.1771497894473859,0.36001372482894667,0.8516962704651008,-1.0544509486407
1,0.25049285034587654,0.6926259522261645,0.3002067090421373,1.1206609674583905,-1.6531195139328565
6,0.3464482094969757,0.8381152896481102,0.2164458271101219,0.42449295819024646,-0.9464570008343831
4,-0.6800247215784908,0.9446142194740232,0.05937595780838081,1.19316165890578,-0.5713426876559298
3,0.23225369716100355,0.6832480282896458,0.41923139841698975,0.8977643895069393,-1.4422396396126316
6,0.29307247329868125,0.4971747640084273,0.315050106705169,1.877737849157745,-1.1757783019953265
35,-0.7143514180263678,0.6178472402012138,3.3937467824296608,1.7865098626074283,-0.9012679663869612
11,1.8657745111447566,0.8689049844787182,0.8157868496541154,0.7670972154409186,-0.6241472096717549
6,0.4738329209117875,0.5706097466388297,0.42660249551710083,0.9245811442166524,-1.1344673848900448
4,-1.1913034972026486,0.03038705969683686,0.8686145236225726,0.9630262171958037,-1.2076750987797689
4,0.6565536086338297,0.9309486955069778,0.14988925750214477,0.7741702619201887,-1.590676942724825
4,-0.9746816702273214,0.6895267510315611,0.587065673442903,1.0975124920140633,-0.9689685612075681
8,0.787084603742452,0.6765133857772465,0.9841262057820113,0.6208589655562049,-0.3873771879568768
7,1.158595579007404,0.21567515239771717,0.6711857709794751,0.43469233253123685,-0.9167924614105972
6,-0.8206823183517105,0.6588854702326572,0.513794694855752,1.3113556119501344,-1.006683693755114
325,0.9633761292443218,0.3938644056541585,5.0910412639424605,1.3147647921109054,-0.9033753067699044
18,0.4127809269364983,0.6512329770414921,2.1228900002467967,0.5978421201700038,-1.0033276011845806
14,0.82206015999449,0.10659303030799072,0.9765874838068078,1.4476777153812999,-1.243904311678039
11,1.8967929826539474,0.657845304603036,0.8425231203811369,0.6842111354173344,-0.7530160252966884
7,-0.2453881160028705,0.9994137257706666,0.9693236433199542,1.1265826190189907,-0.9322715430664736
3,-0.7537361643574896,0.04821203886055603,0.22478503258578506,1.410172006306228,-0.9947160244199028
2,-0.8895144296255233,0.9771741842213173,0.5027545216901969,0.9831937176481435,-1.292609808183475
1,-0.8158102849654383,0.4069079607228706,0.04025916636576021,1.2273704560705672,-0.6089476204195723
12,-0.0771017094141042,0.8707534503372591,0.6453976290435796,0.7417851780562141,-0.800589176400067
3,0.3411519748166439,0.7823854840582735,0.7831256837529745,0.9017667082859514,-1.1658762512101906
2,0.27669079933001905,0.5670162609866678,0.2584466054589457,0.8970702845598298,-0.6994525438954189
30,0.8271832490360238,0.7384492092513265,3.3250379718997767,0.6267108267298805,-1.149271251515562
24,0.01300189187790702,0.8785155613013479,2.401904017398643,0.9116129184421089,-1.2346010477533111
7,1.4535340771573169,0.404140321651033,1.280649533523795,0.22569085056812666,-1.2279109352440862
7,-0.2646568332379561,0.3270331615632387,0.7622542630659325,0.7544231264289476,-1.5313205659264273
80,2.720169166589619,0.6675933855635847,2.0399836231826205,0.8575622533151646,-0.8585372858745383
5,0.6256673477650062,0.8078459419412586,0.14001216907623093,0.8719101237523099,-1.549343463501505
8,-0.8571575564162826,0.7622851347766157,1.5630782914282348,0.8792512770646106,-1.3685331493797288
1,-1.0708924980611123,0.7978136488586345,0.13332662955202385,0.9691179000699356,-1.62267640272356
9,0.4824724152431853,0.435583314812933,1.5809022671741686,1.239720759043032,-1.025820907837268
2,-0.2234627853258509,0.8178342161750216,0.32264289979134264,1.4372585370662612,-1.0450961380815615
136,0.714000494092092,0.12020905537060844,2.096307625950449,0.6751173865758664,-1.0980088639559091
51,0.47323762457354485,0.5444890979608495,2.8831555463501637,0.3983995723054278,-1.3127733084011728
3,-0.07282891265687277,0.0057586604981215705,0.16110342521460957,0.4789777938784485,-1.351670126030992
2,-0.846793718068405,0.3245858299002703,0.6211532794591166,0.7563985394025364,-0.8606890409360277
991,-1.5148472246858646,0.3664615348713979,3.962652213142971,0.8240393410917455,-1.1651655795125464
3,-0.4465149520670211,0.3961726916092554,0.6605007924873811,0.6150019669012714,-0.9050925035391566
25,0.8563987943234723,0.6954672066898622,1.9917788752652126,0.35194166787505277,-1.2655746058372668
4,0.21409374413020396,0.38855810127034573,0.8885090469242499,0.7719395862629059,-0.9456811771686753
0,-1.245738778711988,0.44869362262253065,0.4705316212803642,1.0907133100569857,-0.6090165888051808
4,0.173180925851182,0.23754413087432746,0.3365692190600759,1.2975147329177823,-0.8241502598821651
3,0.3853173797288368,0.3732517916293401,0.22718055290838637,0.7212884734458394,-1.123724145464944
6,-0.883857436201133,0.22726962726315147,1.4346370292169555,0.793501088928283,-0.9228403088932218
2,0.1537251059455279,0.07319592376844364,0.4886410428023759,0.5366508455763446,-1.072199552359064
11,0.058208718445999896,0.6034485933813779,0.7159562656140621,0.9842804148126117,-0.9976359445915816
3,-1.142970297830623,0.6682127985550163,0.6779147454089091,0.5757856829045926,-1.0976833156445511
3,0.3577873603482833,0.6194903460096145,0.8610429611735501,1.2865639066206,-1.0493005617656173
11,0.5607845263682344,0.46349404380057235,2.006764817913147,0.10706675403294441,-0.9363719940777474
436,1.083051243175277,0.3797857801792298,3.9496907913356827,0.8201851637737688,-1.2980076098745852
15,1.053802052034903,0.8633336495718252,0.5235465402486669,1.1505536695958711,-1.3047636480969935
6,-1.377669367957091,0.519081785136218,1.7574677418973532,1.0919172581612522,-1.4165627661493634
38,-0.9378250399151228,0.47918187762973097,1.4461623965025863,2.3465168319902485,-1.480081331351113
12,0.5150352672086598,0.025642065806435688,0.8522107958446627,1.1749000122839537,-1.365184807666144
60,0.5137859509122088,0.34124782762615635,3.124637665197935,0.49797270157899487,-0.9521612479587612
2,0.5150476863060479,0.38019561878585706,0.22373687170445014,0.9522678764554635,-1.2678362546475652
24,3.852731490654721,0.3988227808969005,0.11570742781976451,0.11187683326677411,-0.8459156607306711
204,0.570890510693167,0.5801723692273323,1.923888190892786,0.9597001253516195,-0.9895858753742315
8,1.135565640180599,0.5336025467268785,0.5783014619474764,0.5834719714996206,-1.5905512640314161
104,0.9540017634932023,0.6079050927934446,1.8771138110325931,1.4576951377800809,-0.8035073247334931
73,0.651391251305798,0.7648832615421283,2.235769839287117,0.7252298627022326,-0.7567604063224871
2,-0.3152692446403456,0.8129857387160935,0.0644932886875834,0.9416170421023767,-1.298158802450456
11,0.7589692204932674,0.7181230762264944,2.149561588070323,0.6822210792977983,-0.8739425371315025
4,-0.7728252145375718,0.9555236959549347,0.5947853986684247,1.8694256759266656,-1.2569494712227596
9,-0.23681860674000887,0.01823258267636163,0.7142329082461057,0.8393786169410442,-0.9706988869754993
9,-0.48536354782910346,0.1957779856835461,0.9850849920853021,1.916278521739601,-1.3793495220864898
80,0.08187413938632256,0.00756287497814212,2.6088739595647756,1.4070758810591333,-1.5379319357603731
8,2.3146585666735087,0.647474714154603,0.019301169365585843,1.2410333636676931,-1.1148451568838906
3,-1.867265192591748,0.8980305489499869,0.6478745639378233,1.1843665736587599,-1.0371186838824509
15,0.6862601903745135,0.24348229657629927,1.1638615981336584,1.1968986491081257,-1.1193039080843812
4,-1.6127158711896517,0.9270345447963066,1.2826804175451045,0.03616371032719501,-1.355209167466768
6,-0.47193186578943347,0.06026739028956085,1.179385665711108,0.8605583029246218,-1.1199697186393411
1,1.088950596967366,0.9344360268055143,0.14437295559530933,1.422578985592161,-0.9192115742257798
1,0.06428001909546277,0.3516226872396344,0.35581187130977404,0.9755514082629473,-1.013467909036761
2,-1.0777447779293061,0.10142082844921652,0.4442821224093347,0.29740507659821247,-0.945249690820236
7,-0.7153037092599682,0.48587175918632564,1.6318737627865214,0.9737977747112653,-1.2010345601362697
4,0.6795977489346758,0.25677656772050794,0.326783149176632,1.8520527581277455,-0.6484846255851522
3,-0.7303666317171367,0.28487290196192283,0.23661509123624855,1.6234458577673596,-1.3528520009664342
404,0.21645858958197486,0.3072899649262866,3.1570288689500083,0.9689979953169842,-0.8537319108739845
4,0.045571839903813784,0.8030258978326634,0.008902797672285237,1.4757246385290432,-0.6454326721120116
726,-0.6516003476058171,0.5391612766752545,6.128822993904087,0.8167464898159741,-0.8557275721753314
9,2.1439440893253257,0.31130769915600365,1.1295498544367533,0.14806420658664055,-1.060757268119449
28,0.6339190223180112,0.6103337833109184,1.76299301643837,0.5377670059352229,-1.1584891139988938
0,-2.025142586657607,0.7161506742231936,0.3490177585049206,1.7814443842540988,-0.6891737046861233
2,0.18645431476942764,0.27262400073353377,0.014418729738011522,0.8630034590853479,-1.426892477578502
2,-0.661786464768388,0.4135491015253515,1.3389128784347004,0.878308010312491,-1.291037278113893
59,0.852433334796224,0.12188609333694755,1.7966389364934008,0.8500809018625597,-1.1192673296475164
6,-0.7925207384327007,0.18114934953468032,1.348906603548094,1.9520682947865033,-0.6287038727464005
2,-0.11473644146689901,0.6811178539649828,0.1541426817102217,1.8129794576810316,-0.8860697091877312
36,0.5049872789804571,0.18143834769562694,1.400100923604254,2.109390116724067,-1.2904137275530736
13,0.8657551941701215,0.5251633836670602,1.4650033477280164,0.9204773947999744,-1.0930923116154712
4,-1.2002964070557762,0.7090462617224327,1.074526247331881,1.1478122443735475,-1.1842969432288883
4,-0.3345012358409484,0.10687692309474384,1.4529297256924132,0.24167872528960443,-1.2129366976700604
35,-0.4749453111609562,0.5673122196289035,1.870292674678805,1.7384672130591372,-0.7063331324329662
4,-0.6533292325737119,0.25656278370136376,0.9508928243129304,0.4161102243660325,-1.4115229387790516
1,1.7654542402810969,0.9629268752375798,0.09277857239491574,1.1083877818813146,-0.517365743279688
2,0.40498171096095553,0.4835456467199247,0.6687039837876222,0.45134873618357796,-0.7515310929446132
1,-1.2608839543350452,0.8059925497751581,0.08082979657432533,0.705566586630652,-0.6727414988188907
10,0.9178619470547761,0.5502265421562618,0.5234770348253353,0.5813687844751498,-1.1388818536075775
13,2.1221561970126332,0.043412532854819164,0.5227404730506311,0.6960623696620911,-1.0449822157237327
5,1.0324652605511468,0.6331513755940223,0.06828938057355076,0.7304386484255108,-1.4299455443574136
2,-1.5193699659540134,0.951403342206657,0.4289699972993807,0.7258656025374615,-1.1573987221200408
3,-0.48423407286625136,0.6016118201463312,0.11765590487807251,1.4166669558901535,-0.8519035457070547
9,1.2669111491866227,0.8191888594267902,1.6514857100754803,0.44756860346873995,-0.6111810814655811
19,-0.7076694656187807,0.8842064633484078,2.9505299850619986,1.1102707135069334,-1.3321470450407356
3,0.44381942814622843,0.22807977194893247,0.07506463373245577,1.6089795761527792,-1.1096517810955797
52,0.7746340534293368,0.21204483990822665,3.1036562340686857,0.7434018177433019,-1.0453897660697566
4,-0.926930471578083,0.6109809888509917,0.7393515493887611,0.641040554626199,-1.4187367606577455
2,-0.05952535606180008,0.4110284698067047,0.35605467627860204,0.8847376874098746,-0.8225952274724799
0,-3.2412673400690726,0.8398613028667203,0.07997662473957208,1.5898626041803552,-1.2171970995227828
2,-1.0243876413342898,0.9000231233980112,0.6943964967713936,1.097053815476679,-1.0586171053531073
7,-0.2525681513931603,0.3534213793027181,1.5823848901976179,0.7343928526962007,-1.1355848115735634
2,-1.2477831819648495,0.23687055897448206,1.2278778577836498,1.24193832559402,-1.2368015517159023
6,1.6324113039316352,0.7805255152438618,0.05153122949604646,0.44885392508178834,-1.0021134956441664
1,-1.4301413779606327,0.2748060355481361,0.07569582405825248,1.340679755221474,-1.0646828735704068
5,-0.44004448669698376,0.8226143185136784,0.5156259312160877,1.2043036538508838,-1.1115573646835997
1,0.13074057728609134,0.42373825364876283,0.349969609380049,0.846095764430558,-1.218538486504103
5,1.4412732890661155,0.6675498992914705,0.2644660917325595,0.5807071007763844,-0.9041425987651134
1,-1.4358621511794394,0.09553531383466818,0.3299001784555116,0.5566595388582714,-0.5039148194523145
26,1.1631637521549596,0.623859324676573,1.627005031156716,1.267408668172955,-0.9580338301482618
131,0.010233061019587049,0.4517676787372291,2.648292594543428,1.614490251244531,-0.7011645355266614
1,-0.9815086510479509,0.5866084631754741,0.5193664841775336,0.6813461264856027,-1.4170665775460387
23,0.46210347426327075,0.16801420774486342,2.3656420682428903,1.229193351775742,-0.9526715682118692
3,0.19905969557347003,0.7368737449441821,0.38786446405724956,-0.04351350930103437,-1.32921049569132
1,-0.6002168771587947,0.8627970775432285,0.6470978859895242,0.7076911346714002,-1.4430774782595703
2,0.06980208499001891,0.21673980009077565,0.2562208709727886,0.984470533564549,-1.2218114222377108
3,-0.3853135968617602,0.09571455552016173,1.0229744619715446,0.5451582915090831,-0.6424301996759281
38,0.11351734525124804,0.023638586046336396,3.8623339679763222,0.5317468126052021,-0.7149952513991062
13,0.6621306745210467,0.641971500443266,0.925061825810096,0.6661102217655569,-0.9270985833836801
9,1.586016816145352,0.6070940360887808,0.44287742860668416,1.1460963641631865,-1.4598101679669793
7,-1.237815498826849,0.54669741271407,1.0436056184754838,0.9063354907968126,-1.058884195416381
6,2.1330333746562666,0.23194709611597542,0.13115784425231067,-0.11911561666248605,-0.9094899973294793
1,-1.9520877995225019,0.39090599590551467,2.1951584356663063,-0.060350076317533086,-0.9473391311264207
1,-0.15178509503558332,0.594476335186173,0.6993341822032346,0.6965674110714123,-1.5531380750442239
10,0.5883172064845765,0.4967668588591694,0.5966554119061018,1.228843293026776,-1.2670953544059615
1,0.28099186773503265,0.9877855202148873,0.8815627605399604,-0.3737524213626173,-1.019223329244615
4,-0.6226995198205938,0.13643975255673313,0.980253053151827,0.7501349119241847,-0.8391127271448431
3,-0.20812225035727522,0.6951445540475938,0.07448198725566497,0.7368760717412894,-1.658838346329984
