Y,X1,X2,X3,Z1,Z2,lambda
4,0.7384665799954104,0.4569803596280049,0.21817920074976285,0.048098066259366856,-0.7236292627473364,3.4694017186579846
6,0.1713682811899705,0.32827229355815124,0.28568716693598456,1.756398034407363,-0.7989087642120885,4.5802156099904625
3,-0.11564828238824053,0.1582392626742135,0.25104229509377074,1.1055085151111408,-0.8758043113213019,2.885038282757438
7,-0.3011036955892888,0.1676142561466294,0.7958785558010603,0.656860797190949,-1.426063981905859,4.6252241195763215
41,-1.4785219903674274,0.6618905547009003,2.366170836508599,1.1108788732166945,-1.3243797788637668,37.1415660716277
30,-0.7198442083947086,0.5504303879471205,2.438709857942298,0.5822598031789692,-1.2472534839401472,20.279239150954147
2,-0.4606387709597875,0.1220854216512327,0.0563204118537649,-0.3355309826848778,-0.8924139379577426,2.24931588664107
9,1.0571222262189157,0.11269786043832519,0.08327226812555559,2.478345816613275,-1.3873014737171618,5.42780025940453
5,0.3436182895684614,0.07231057477279146,0.28119523378674094,1.0947999383385298,-0.8987433015496428,4.2111444354201595
5,-1.763040155362734,0.7437673473735441,0.2944508657593739,0.7054934803426176,-0.9206592228602054,2.1520596035065305
2,0.324083969394795,0.7118820852292892,0.09969788448044634,0.03304259416128341,-1.5807067316559054,3.0489388784916898
1,-0.38508228041631654,0.05843099085457515,0.4917803766304243,0.25292510242872,-1.3262808465302656,2.4328889882194
9,-0.6769220003059587,0.560270075596973,0.8860656290661796,1.8272459647774526,-0.6868373275429751,6.446306510267641
11,0.6116762888408679,0.0846761552426899,0.8631344004420856,1.7509692743992336,-0.7907772554815261,11.956775632125767
5,1.030999522495951,0.9037457706089417,0.7840125519459006,1.376607517999474,-1.2551181991584803,7.189068833298591
7,0.9312801191161986,0.9071174191801324,0.4135052307757934,0.44246148079509307,-1.310458295624335,6.864686617562384
7,-0.8392175232226385,0.6982329898131301,1.2257266641150573,1.7549869939885052,-1.735104005523574,7.959958640519112
4,-0.3092123758512146,0.92618892143945,1.7514851246916519,1.2248913089721762,-0.5586106936836056,3.888340109003027
4,0.33126343140356396,0.8114530304136905,0.42506738318662507,1.3274622241757672,-0.9876836894706864,3.5858355093197427
10,0.9755451271223592,0.8285385759270494,0.08941647707037063,1.2230854722216231,-0.4348827833964398,5.637249370093309
4,-0.47917423784528995,0.5697078505699332,0.35144613955361775,0.2465064076869481,-1.057501326091677,2.8831262384895275
4,-0.18565897666381712,0.3060591982161759,0.1477678571199,0.4009195246265562,-0.9152232103331244,2.7421996079842774
4,-1.1063349740060282,0.21779911511642158,0.6299071156028192,0.7448909167958191,-0.7326104585714213,3.3631890894309264
2,-1.1962066240806708,0.3272000220389292,0.1695259524042757,1.3218198537665566,-0.508347194145727,1.9531072898472979
11,0.812525822394198,0.6284954300890621,0.6214681343676933,0.3097839588784269,-0.8496935024546728,5.753202818070543
9,1.356240028570823,0.17265653583239893,0.24974794598689223,0.9123267925279047,-0.9992778346185122,7.393139189609014
16,-0.07201012158033385,0.2586402366373216,1.3422051547294527,0.9116952449184745,-0.991612701665391,13.277290135327458
5,1.0035328978920242,0.46806086279546444,0.027955376476893324,1.3963698446637889,-1.3137506806620805,3.6881546858602063
6,0.36163602504763415,0.23305009852461556,0.8091110555148187,1.3373357678038311,-1.1145648600596951,5.841073743077422
2,-0.6451197546051243,0.5886436697160616,0.18571323193098355,0.49488703547393353,-0.9846341546154732,2.4436366197822044
4,0.36139560550841393,0.9231760284563298,0.0009923566926960884,1.7233430847436508,-0.5854318374694714,2.496795169983276
25,1.5380365664659692,0.7480893657031265,2.034086513237607,0.41838008562485496,-1.1290129580444028,38.81492112144308
24,-0.03582603910995154,0.666426614148913,1.1133030346325692,1.546119720950375,-0.6812036063578644,17.091993585901726
13,1.5646436558140062,0.5827214759837788,0.10418656284407496,0.7249275508258008,-1.0245514033791578,6.009827790929635
1,-2.6197451040897444,0.4879479092570649,1.0908595222280133,1.081962976716686,-0.6269324321252685,3.3530605547013494
10,0.8219025043752238,0.1865638596346597,0.9458414159479681,1.1129937300521526,-0.7969832518081146,6.669502803932408
2,0.08704706823817122,0.8947104554268656,0.6412317850994863,1.0988537203543978,-0.8172413911445943,3.438652642811553
7,-0.29900735046586746,0.24853600201283632,0.5434488521995994,1.3372495992172853,-0.7063520020013415,5.934883689268729
240,0.0917607765355023,0.09130887757816075,2.1809850218574125,1.1957297489667664,-0.7500520266142123,262.69332727098595
1,-1.9875689146008928,0.7500151792286952,0.2812336017982898,1.3918245649352692,-0.6808559812888527,1.2365482257327483
1,-0.21967188783751193,0.1756155343311664,0.508013011227216,1.2323099801725679,-0.3604708122278305,4.064497418032889
3,0.3571125715117464,0.371895999541176,0.3991581581379537,0.3677723705370781,-0.5149315865953216,4.191009900137014
34,1.477894044741516,0.028284928290979727,1.4749115170243423,1.1348995372789938,-0.8600727297505112,35.9332114494464
48,-0.5182702182736474,0.13706794254044807,2.482493239198064,0.7180650487473335,-1.132524057611096,38.93088137158963
0,-0.8084936028931876,0.17320363075991208,1.895665701137502,0.44536876104635825,-0.8900746630927525,2.521244684852755
10,-0.5017570435845365,0.05441012775017795,1.5980229630731335,0.8550800536613501,-1.5778587176975567,9.947750259230325
1629,0.9154021177020741,0.6566569566228452,4.326777040099309,1.0916177995175453,-0.7513040162496927,1578.483137678615
6,0.32875110965968446,0.8370077958031172,1.1944996513647086,1.1248375139938922,-1.3180099583720832,6.011299360944479
8,-0.5297602037670388,0.37331540636594096,1.3905184348250637,1.528012372570134,-0.6632556172076481,5.828604844300196
60,0.5132674331133561,0.8745764767182007,4.062993563333682,1.6536545594857888,-0.40591328989278486,60.976544377591495
4,0.09707754934804039,0.2133465745601265,0.007015335422289261,1.1681404153786779,-1.4352803028054728,2.66578479934061
3,0.9686449905328892,0.3253904235612395,1.0052541303724376,1.2585531885047045,-1.015091318862276,10.679384925135285
7,-0.7020530938773524,0.1507369930311684,1.3431258046315662,1.0476545165878275,-1.3193238558002292,4.780091010099236
52,-0.3276621465977682,0.6205591954189986,2.4989291522260086,1.3836127318247924,-1.518492989180948,40.78470194644813
6,-0.39210815313215763,0.41986959087030684,2.152823782520736,1.2434940694185321,-1.0318964953611631,10.073196102365214
6,-1.4635149481321186,0.6132833468418987,1.844911423963261,0.9727559530710981,-0.8094498888704359,9.881158907434848
1931,0.29612027706457605,0.7616749053941836,2.914913349215257,2.07599128350215,-0.7736798712042867,1904.3322794202156
5,0.26105527217988933,0.5457030160329485,0.7708475408187259,0.7269083182790905,-0.9538222562303967,4.64454919488038
2,0.00511345664246089,0.6276303549017879,0.006944150485319063,1.7272284783541687,-1.499269616984069,2.9364326262114955
1,-0.23458713337514692,0.9352503143943329,0.011115952610314958,0.3228535368365314,-0.9629863712640088,1.8662858107132503
3,-1.4153707420504142,0.2990643096088431,0.7866648901585601,1.4068082682257275,-1.447764404873661,3.5626644144143116
3,-0.42064532276535904,0.35916393863395313,0.5714115026545051,1.7182841758634186,-1.428096477417359,5.051996685234153
3,-0.3427145165267695,0.7177033617093369,0.600103300265182,0.04639046449604012,-1.2990459664769678,3.601922073517577
5,-0.8022772692216189,0.6113055170553867,0.5115004134020442,1.069475286527547,-0.6850566425864739,3.0295059941286318
37,-0.16128571166600914,0.17853290453971482,2.4976978181875436,1.3577070206220219,-0.8364233962955369,39.12198950393723
5,0.4040508568145384,0.3761473100104902,0.4449916158367136,1.125981802064033,-0.9032227906352198,3.0673434071618573
91,1.8861859012105302,0.46783801312471496,1.9395192070418263,1.1890779678034817,-1.2587842542510503,86.53915640424376
7,0.17457781283183896,0.41938983796838936,2.331651392588832,1.0681115811883317,-1.1163326150654178,11.338435253192394
5,0.25755039072276437,0.1782748083220408,0.6921512166945633,0.452876086819204,-1.4110367518471187,6.07804092116182
6,-0.07444591576616721,0.9244300917842623,0.5922852355723317,2.1840227960777208,-0.590709601932371,6.167307686641057
1,-1.9187712152990415,0.7623187616939758,1.4313779408734033,0.7482310683421004,-0.34082259772891255,2.711739149291471
18,-0.026513875449216878,0.48135583210785227,1.2309039048983943,1.2170806193894526,-0.8330204757780623,15.37897902254865
4,0.06023020994102644,0.6800610283068366,0.39829356013643574,0.6765801614572864,-0.7804737366968917,4.082163163648133
5,2.463242112485286,0.8972826721355218,0.108195782257588,-0.13793159501034924,-1.047688041763411,5.229892324946157
5,-0.19236096478112252,0.13617414236157122,0.30768398385189194,0.5377435631255156,-1.4858357090975092,3.1630666947523083
1,0.30154734233361247,0.2503730507069777,0.14044495726087317,0.276196653862431,-1.2531894371881578,3.2380582886835345
2,-0.03471176970524331,0.542701247256645,0.34917779758554535,1.5457837696122447,-1.1396153646800518,3.9539543348643464
3,-1.168678037619532,0.7990103713523586,0.3035697025501657,0.6965659919777725,-1.1155768031538265,2.328056857855328
9,1.1428228145150205,0.03625489544152738,1.0153142131452066,0.7429543304100186,-1.184618088571085,7.024688493243184
156,0.7519330326867741,0.9840181501963605,3.089955670126356,0.4678346436981319,-0.9856740074285298,132.6591677827282
13,0.7910319470430469,0.45490660288239715,1.1575464868593908,1.0470176993575513,-1.2550507265596047,12.16946698098896
14,-0.9093874547947389,0.359231140621723,2.6125047044130247,0.6417707418193597,-0.34968276381411156,11.542670658983596
43,1.4027943109360992,0.29272443783977187,1.5330893672077242,1.4961773656233943,-1.4096122044988757,40.82485553809796
4,-1.4018510627922809,0.17435670765087163,1.301503395013299,1.1510196615445805,-0.7338071367932348,5.217505759800326
6,0.5868570938002703,0.7915739089300279,0.5345411950145325,0.714087107137776,-1.0785564130485663,4.689702600962753
6,2.1904556258099785,0.9554141647460965,0.3927381942397054,1.4251165259185097,-0.8611605714214454,9.421501317125525
11,-0.9905363251306883,0.4136447548453982,1.872605420489339,1.003970261511619,-0.8475655398467126,8.262227751773636
40,-0.5662977296027719,0.9524206947534563,2.358026271962676,1.0107484528449755,-0.9528870309638034,46.33959349257791
4,0.09965136508764122,0.8237976154350342,0.6012655873761583,0.26868254813403714,-1.3400112242798872,3.827069910177762
3,-0.5034756541161992,0.4810511274763183,0.009104417906941383,0.9644569336073431,-1.0996119251110277,2.2397605915627907
22,-1.5506634310661327,0.6740261791261327,1.5727736319917405,1.1607723196589992,-0.9492714183401971,14.179940004214517
8,0.06856297480602733,0.43498417917046295,0.33556902130421024,1.6667834110991726,-0.9680698494147641,4.707214697757972
2,-1.0623037137261049,0.5587234082125524,0.009937074608122433,0.6240531850483386,-1.3069395924346079,1.2128310287834223
35,0.4735924306351816,0.05804633701850381,1.6346970502221974,2.139054311692756,-0.6126362622875301,29.37700919818958
2,-0.9194242342338032,0.6962634753005331,0.7285965270043914,1.278434158414493,-1.7480720277753043,5.5655393475234245
18,1.5499344050175394,0.05282464448413671,1.1558519000560978,0.24029406198309633,-1.0750374663293913,16.989766052236877
17,-0.7832532923362371,0.8170849469196495,2.4614615015273054,0.5774009429572218,-1.2763956265556855,15.300872694432398
5,-0.3220615162056756,0.8249469294605575,0.7790838555500228,1.7104995821084095,-0.9453503750922424,7.292315300020469
2,0.8135172173696698,0.2370772875562146,0.6995558172322845,1.6216145714811971,-0.6949822431986721,7.1668167793836774
0,-1.2308643164339552,0.32366278103580026,0.34342330933555343,1.0090467407802513,-1.4220907033531236,2.2219153102110245
3,0.22745993460412942,0.4813103785582933,0.36412237079150933,1.074958851528926,-0.29391843031346654,3.8799851984343707
14,1.307142754282428,0.5966629069324815,1.5922960081438897,0.4176948631370144,-0.9394454089126414,16.40852066266143
2,-1.6074832345612275,0.2873536617419967,0.5960735485263237,1.6607213701176708,-0.8854828029713595,2.0596977893487844
2,0.1846338585323042,0.592486404631925,0.1785600903170079,0.5061164566127664,-1.431926300604224,3.3404414730439713
4,0.25988279424842353,0.29778707322929887,0.09929976803896948,1.4223705555617088,-1.0139701565000427,3.184751050520574
7,0.7818228717773104,0.05549072107106068,0.6404031610205602,1.676021184332569,-0.7084975535446324,12.971531304030139
4,-1.236950710878082,0.0025275498319089484,0.625404467615405,1.0240777771097545,-0.9370235283343967,1.8065253533485375
9,-1.3204566130842763,0.1011510579184286,1.059752058381151,1.4838056830610993,-0.9579413278819249,6.650331215031367
5,0.5219415656168976,0.7922507001640182,0.6368944124341249,1.923819854012847,-1.0155578706035164,6.200199089247753
10,0.29698467323318606,0.9614313123833371,0.15487259516869445,1.1339843996053691,-1.4134000274990264,3.8412140462806064
4,0.25049285034587654,0.42696619928121926,0.7088760020714382,0.9123490917840269,-1.415112601319036,5.423289770967528
71,0.3464482094969757,0.5126839534499428,2.37289387154303,0.9665735712242417,-0.6492018620077871,60.73037352794936
0,-0.6800247215784908,0.14684816907342613,0.17368862198369317,0.6285060486639558,-0.7353139882170718,2.4032385307080744
5,0.23225369716100355,0.551031352680157,1.1703918138416949,0.6172081036315633,-0.6909186482598151,4.045926041771473
19,0.29307247329868125,0.14465490200697684,0.9010555414295368,1.2212033819128516,-1.2468460131413859,16.467570832105025
8,-0.7143514180263678,0.6112143311988301,1.380653209226037,0.9180250889253577,-1.0472703283506757,8.58169294794648
12,1.8657745111447566,0.9332586675808539,0.16322538300976724,1.1637845884256328,-0.6304599441996566,8.556746423755822
3,0.4738329209117875,0.1956985393030396,2.840530778700473,0.2550319250737143,-1.368596597427892,10.018813938191002
2,-1.1913034972026486,0.764563718057102,0.9701304967334924,0.95369058740643,-0.66103527773402,3.4162607382201697
94,0.6565536086338297,0.023502422818324042,1.8777824179431584,1.5150589250452318,-1.175955877787168,97.31686379200576
2,-0.9746816702273214,0.375497241321621,0.2831679613066179,0.4405378615119909,-1.2565699901303513,1.915802558771034
15,0.787084603742452,0.11074850783050905,1.3448180759826045,1.0082632070672757,-1.0095748899419537,20.859414739755117
15,1.158595579007404,0.35247544159569943,1.518823761432903,0.07269534455079452,-1.335100572733539,14.517542875103219
4,-0.8206823183517105,0.1735369196388835,0.5065601876650052,0.34726898886341306,-1.5690680783491175,4.090112484493206
15,0.9633761292443218,0.3733049901228874,0.4844327548024566,1.4038304438390248,-0.9771910940053129,7.265829037693315
13,0.4127809269364983,0.41752280610753034,1.0723490029890703,0.8453578533435252,-0.8397202688855834,15.515569041033228
4,0.82206015999449,0.3005911227809184,0.09806241366396141,1.9110364327692713,-0.6354129482087336,4.209358090688323
30,1.8967929826539474,0.6566219494731291,1.3303835148794656,1.2162215552121562,-0.8179075860485542,31.32774183656869
3,-0.2453881160028705,0.9188520512589097,0.043833566252943476,1.2652978324446622,-0.4103808445501883,1.6300163908066514
0,-0.7537361643574896,0.40059537410527235,0.21145006381110992,0.46175897505255037,-0.5916775072790551,2.2635548608983314
7,-0.8895144296255233,0.19234315647502143,1.091072059505043,0.8074473115777735,-0.7785763744940155,7.005114591101064
3,-0.8158102849654383,0.27072275819598335,0.10349965601156118,0.6336819089761938,-0.8594143523932023,1.9871267036128628
258,-0.0771017094141042,0.854000823496369,3.5699270216433643,0.46727913022470713,-0.6309693450780307,245.78611129731323
21,0.3411519748166439,0.5716397232701479,2.0279594570247346,1.3319465630480676,-1.6639066333985597,19.251150490928858
10,0.27669079933001905,0.4550110323069573,0.9843081838982858,1.4322579328843397,-1.144017112378885,6.986103485419468
29,0.8271832490360238,0.1496367215089267,1.7095757327466423,1.1994685970837242,-1.5575443140882133,26.76544751554926
37,0.01300189187790702,0.44972730832378194,2.1855138536229237,0.5859664033870065,-0.8010707102841701,33.747247921280064
8,1.4535340771573169,0.27849200335738666,0.3003967620496739,1.1653650175487313,-1.2228291632232695,7.518918051757087
5,-0.2646568332379561,0.9431631278533492,1.8932049117913836,0.04366079926717181,-0.09410405729858717,9.715053390559016
6,2.720169166589619,0.8840701094157313,0.21665686497506706,1.66150463435402,-1.1553777394512341,9.211240925187528
4,0.6256673477650062,0.08390254182819801,0.5333137027148553,0.35092491218128163,-0.968091050535243,5.636308758313467
12,-0.8571575564162826,0.5166534892612429,0.8170329705069345,0.4397705087807683,-1.1206799602562998,5.863661909338925
1,-1.0708924980611123,0.22505834551467208,1.2513822928259408,1.0576461347850963,-1.1466493714431631,4.384362575868121
3,0.4824724152431853,0.4107770895242906,0.030604906472030777,1.102079780121023,-1.3739565651493897,3.005363539611375
4,-0.2234627853258509,0.8768479982514564,0.3432080492469138,0.9636257007741077,-1.3840448229822924,3.328837767930092
2,0.714000494092092,0.5275145198885448,0.9378185468877577,0.4449360295088517,-1.6538479006818956,5.521384256387138
10,0.47323762457354485,0.33421529337075984,0.4421840926682531,1.566673996801646,-0.8363613091589686,7.796872689902356
11,-0.07282891265687277,0.20788835410499706,1.4917662413318227,0.15702539946537475,-1.1273940299583942,9.87364633470551
5,-0.846793718068405,0.8003248594064892,1.0545537614888427,0.2583655047757776,-0.4199115321872061,6.102614170484265
1,-1.5148472246858646,0.6245180153643471,0.26709733764840293,0.9465086140227593,-1.3732420552201738,1.1692619137149534
2,-0.4465149520670211,0.4680654604262312,0.15774092658147285,0.36788300907780613,-0.5571056439535165,2.1316957147255584
9,0.8563987943234723,0.21748435386297804,0.9916798917482285,1.6113126381379628,-0.5283221993945437,9.430570410905307
6,0.21409374413020396,0.3342463741571313,0.5986870486799307,0.4108926822935426,-0.6168870500498556,4.5947803297814565
2,-1.245738778711988,0.9598434267385185,0.18507379003724195,1.7785135761051563,-0.9295608068603448,0.9910340404015354
3,0.173180925851182,0.5200899376058343,0.39508052301995317,1.5175610828857866,-1.1014617175658206,5.004288909083152
4,0.3853173797288368,0.40069928124325294,0.36103694122933094,1.6175278677537919,-0.6171796909188146,5.206157972489254
0,-0.883857436201133,0.5214220423483239,0.11443710840107549,1.9435529914766227,-1.2374389428513046,1.548188716186661
7,0.1537251059455279,0.7789885058996087,0.7916623331907408,1.0406139620478827,-0.9187877213662838,7.28391048954037
9,0.058208718445999896,0.3401089365028688,1.442435741825405,0.4935127020900212,-1.0131243838066382,10.117468217182184
7,-1.142970297830623,0.17870612093260885,0.8567652759262836,0.948496062115679,-1.2674250588088056,5.059433311128479
47,0.3577873603482833,0.5849361183390478,1.750375894462657,0.7166671972955186,-0.9165859083147089,49.554795891177676
2,0.5607845263682344,0.6652041034810672,0.13647119213563963,0.6454043637431388,-0.7774485245220963,3.7208618247330754
5,1.083051243175277,0.7127180029585496,0.5720130688312416,1.075426718403416,-1.279248462831693,6.053376134399528
19,1.053802052034903,0.8819875907661296,0.9401099291266543,0.8441478928961268,-0.8619639438652449,16.399698346811608
8,-1.377669367957091,0.37117412068911304,1.1270165809233492,0.6238951578415017,-1.6687084562199441,6.50575096679031
4,-0.9378250399151228,0.0753548962288918,1.1900248851254727,0.8772988037063709,-1.31474660231807,6.1871881239881175
5,0.5150352672086598,0.9583485836309422,1.3055088909548989,1.2744892321018524,-1.1372037168633868,6.670272801224749
15,0.5137859509122088,0.4350119274374752,1.0539156693352745,1.478208603296348,-0.8927988289101652,16.309527549019833
2,0.5150476863060479,0.6232575096731313,0.09896775843233198,0.1985380434045052,-0.7392055751097836,3.5522216206670527
90,3.852731490654721,0.6663053231282923,1.188446226581526,0.8483994568357289,-0.9751531326508487,82.78786860442027
24,0.570890510693167,0.5465137087012035,1.2901941544667475,0.9293283972626477,-0.8300212796530009,18.228875837383956
649,1.135565640180599,0.2052575297362701,5.032870831564712,0.408739988886184,-1.0481745709808274,668.3787182028677
14,0.9540017634932023,0.7551430501161415,1.182088804396948,0.9401471334796505,-0.8785755571275105,14.85838118994383
10,0.651391251305798,0.8037519743040816,1.161010368590212,1.0739978047700138,-0.8944272800113875,12.636717511823152
6,-0.3152692446403456,0.5529755860174398,0.7232214934291256,1.2594172726404953,-1.1527061876902767,3.4224947206083516
77,0.7589692204932674,0.48856116058484156,2.0243695010021536,1.0385790128158352,-1.1066139629641816,82.76683268682376
1107,-0.7728252145375718,0.11393818312798532,5.755527016469489,0.5595252950012222,-0.8199618482946345,1130.8502585268607
23,-0.23681860674000887,0.08395166149978384,1.5097956306458522,2.006015013785923,-0.4563736574075796,12.91516625648287
11,-0.48536354782910346,0.3395648455635287,0.9480404053061358,1.414563385810799,-0.6379544256072041,6.001163937076447
4,0.08187413938632256,0.31084615551739325,0.08224619608117643,1.2763598723249334,-1.33873481683522,3.200631891975501
54,2.3146585666735087,0.9536564509632712,1.2973283786254328,1.5024156285054682,-1.3376745217677732,49.84412997679429
6,-1.867265192591748,0.7836227424434298,1.2329265084742924,1.1223045859052385,-1.160689404630479,2.4632820436808274
17,0.6862601903745135,0.6599242952590599,1.4941831715984284,1.6431504427609775,-0.9703235986367217,14.716500698857459
2,-1.6127158711896517,0.5176480890176051,0.13302339413416694,1.0284359751428822,-0.9855231229077042,1.3268983036693505
6,-0.47193186578943347,0.16736753072665134,1.0605436816058176,1.000873730137092,-0.6279159169214954,3.4089713865995486
4,1.088950596967366,0.9784566721842839,0.35058481924038193,1.3176142393956018,-0.6114660082459673,4.6956033988539705
19,0.06428001909546277,0.37504069824021,1.4282471756212625,1.7881787731454617,-0.998300324675347,13.483791583992318
2,-1.0777447779293061,0.1069256024472448,0.2749290115737612,1.7560243076446536,-1.0683089729082622,2.4285317062777434
7,-0.7153037092599682,0.4937988957157461,1.151945589255369,1.2964237991299978,-0.8449760703137201,3.8178388048465024
6,0.6795977489346758,0.8739980116130832,0.3495474719418679,1.2583059292883998,-0.6810396039845469,5.939653853929268
3,-0.7303666317171367,0.8872910017773294,0.009034985655040026,1.348021205548243,-0.8342689570067356,1.6380556157785047
12,0.21645858958197486,0.010965916056447256,1.0033691437644703,1.4928104566682987,-1.1294637410172126,9.823299384498121
3,0.045571839903813784,0.8862957447513997,0.12021370589707042,1.6493659697066212,-1.1836761585121969,3.4967912101922356
3,-0.6516003476058171,0.2714842174998585,1.0767279261230354,0.8817079579980751,-1.3331811155397173,4.840201964734156
160,2.1439440893253257,0.038972363968423074,2.598426339252376,1.6590306449186958,-0.9419539457214242,164.35109546022784
381,0.6339190223180112,0.8477902703628744,3.481733072692455,1.171497557035653,-0.8130639705040938,387.8972674868861
0,-2.025142586657607,0.8638667559882083,0.2690868238454491,1.3254658112499749,-0.7795464420611629,0.9971481752573884
16,0.18645431476942764,0.59623107984235,1.6568085298029571,1.6909746607669973,-0.6544718890735306,14.351749486299326
3,-0.661786464768388,0.5744337572963584,0.4362644923213236,1.3735311250453393,-0.5559071198014203,3.428396076439935
48,0.852433334796224,0.8131202726214194,2.3071662981880916,1.4579977815764202,-1.4124896943032008,58.36278013696636
4,-0.7925207384327007,0.7863095527102798,1.5487642030195345,0.8052907333587894,-0.8785712699706018,4.7653614234432915
2,-0.11473644146689901,0.8901054734427041,0.07679650864976496,1.74915577187484,-0.8682221531857973,2.0482325418403198
2,0.5049872789804571,0.5527474475967035,0.5227919250160542,1.3478433555380624,-1.0221839225254008,5.521349623782849
8,0.8657551941701215,0.9676470927328087,0.41145977931368377,1.063032858920249,-1.2485033709832833,4.542699543819197
4,-1.2002964070557762,0.9961468309333384,1.5379595623516737,1.5505371934465513,-0.5666110495789689,4.479380298378736
4,-0.3345012358409484,0.11654460999863259,0.5281171147161956,2.2939152488802494,-1.1765801533142304,6.0270635825769325
2,-0.4749453111609562,0.8495437595541221,1.1538768189949913,0.4155377490890326,-1.6577706578298814,3.0976346224086417
9,-0.6533292325737119,0.499822257748589,0.9223974791333376,0.5981336885383589,-0.9939783144669297,4.894265457708064
